image_name,image_path,latitude,longitude,label_code,label,num_pixels,dominant_pixel_count
28.2090_76.9944,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2090_76.9944.png,28.209,76.9944,40,Cropland,16384,13816
28.8556_76.9321,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8556_76.9321.png,28.8556,76.9321,40,Cropland,16384,12663
28.8266_77.5733,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8266_77.5733.png,28.8266,77.5733,50,Built-up,16384,15607
28.4057_77.5443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4057_77.5443.png,28.4057,77.5443,10,Vegetation,16384,8584
28.5557_77.5443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5557_77.5443.png,28.5557,77.5443,50,Built-up,16384,7811
28.6056_77.5443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6056_77.5443.png,28.6056,77.5443,40,Cropland,16384,12899
28.6267_77.0733,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6267_77.0733.png,28.6267,77.0733,50,Built-up,16384,13521
28.7056_77.1821,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7056_77.1821.png,28.7056,77.1821,50,Built-up,16384,14819
28.3057_77.5410,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3057_77.5410.png,28.3057,77.541,30,Vegetation,16384,5336
28.3266_77.0410,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3266_77.0410.png,28.3266,77.041,20,Vegetation,16384,10059
28.2557_77.3822,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2557_77.3822.png,28.2557,77.3822,40,Cropland,16384,14656
28.7557_77.4944,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7557_77.4944.png,28.7557,77.4944,50,Built-up,16384,8314
28.3556_76.9944,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3556_76.9944.png,28.3556,76.9944,20,Vegetation,16384,10772
28.5557_77.1322,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5557_77.1322.png,28.5557,77.1322,50,Built-up,16384,6271
28.7943_77.1733,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7943_77.1733.png,28.7943,77.1733,40,Cropland,16384,13879
28.6678_77.5443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6678_77.5443.png,28.6678,77.5443,40,Cropland,16384,11304
28.3090_77.1322,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3090_77.1322.png,28.309,77.1322,10,Vegetation,16384,6048
28.9556_76.9944,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9556_76.9944.png,28.9556,76.9944,40,Cropland,16384,14401
28.3556_77.4409,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3556_77.4409.png,28.3556,77.4409,40,Cropland,16384,14485
28.3354_77.1557,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3354_77.1557.png,28.3354,77.1557,20,Vegetation,16384,12141
28.3266_77.3558,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3266_77.3558.png,28.3266,77.3558,50,Built-up,16384,7925
28.9266_77.4944,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9266_77.4944.png,28.9266,77.4944,10,Vegetation,16384,16087
28.3590_77.6443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3590_77.6443.png,28.359,77.6443,40,Cropland,16384,15542
28.9354_77.5733,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9354_77.5733.png,28.9354,77.5733,40,Cropland,16384,13944
28.5091_77.1443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5091_77.1443.png,28.5091,77.1443,10,Vegetation,16384,10034
28.8679_77.0443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8679_77.0443.png,28.8679,77.0443,40,Cropland,16384,6488
28.7266_77.3822,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7266_77.3822.png,28.7266,77.3822,40,Cropland,16384,11850
28.9057_76.9910,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9057_76.9910.png,28.9057,76.991,40,Cropland,16384,16074
28.6678_77.3057,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6678_77.3057.png,28.6678,77.3057,50,Built-up,16384,13788
28.4766_77.2410,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4766_77.2410.png,28.4766,77.241,20,Vegetation,16384,13105
28.9590_77.5058,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9590_77.5058.png,28.959,77.5058,10,Vegetation,16384,10177
28.8057_77.3145,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8057_77.3145.png,28.8057,77.3145,40,Cropland,16384,9771
28.2679_77.4558,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2679_77.4558.png,28.2679,77.4558,40,Cropland,16384,9520
28.5267_77.3057,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5267_77.3057.png,28.5267,77.3057,50,Built-up,16384,6526
28.8679_77.4409,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8679_77.4409.png,28.8679,77.4409,40,Cropland,16384,13668
28.5942_77.2910,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5942_77.2910.png,28.5942,77.291,40,Cropland,16384,9331
28.3679_77.0557,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3679_77.0557.png,28.3679,77.0557,10,Vegetation,16384,5982
28.2354_77.2410,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2354_77.2410.png,28.2354,77.241,40,Cropland,16384,13494
28.4442_77.0234,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4442_77.0234.png,28.4442,77.0234,50,Built-up,16384,11914
28.6942_77.4409,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6942_77.4409.png,28.6942,77.4409,50,Built-up,16384,11430
28.3442_77.4646,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3442_77.4646.png,28.3442,77.4646,40,Cropland,16384,9399
28.4590_77.0733,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4590_77.0733.png,28.459,77.0733,50,Built-up,16384,12773
28.7591_77.5443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7591_77.5443.png,28.7591,77.5443,40,Cropland,16384,14706
28.4057_77.2444,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4057_77.2444.png,28.4057,77.2444,20,Vegetation,16384,13166
28.3767_77.1234,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3767_77.1234.png,28.3767,77.1234,20,Vegetation,16384,13592
28.6267_77.3321,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6267_77.3321.png,28.6267,77.3321,50,Built-up,16384,10205
28.6942_76.9734,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6942_76.9734.png,28.6942,76.9734,40,Cropland,16384,9143
28.9556_77.0557,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9556_77.0557.png,28.9556,77.0557,40,Cropland,16384,8459
28.4266_77.0234,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4266_77.0234.png,28.4266,77.0234,50,Built-up,16384,7192
28.3943_77.0410,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3943_77.0410.png,28.3943,77.041,50,Built-up,16384,7662
28.6355_77.2322,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6355_77.2322.png,28.6355,77.2322,50,Built-up,16384,12177
28.6557_77.1146,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6557_77.1146.png,28.6557,77.1146,50,Built-up,16384,14240
28.5942_77.4822,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5942_77.4822.png,28.5942,77.4822,30,Vegetation,16384,7414
28.4678_77.4558,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4678_77.4558.png,28.4678,77.4558,40,Cropland,16384,7658
28.6557_77.0645,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6557_77.0645.png,28.6557,77.0645,50,Built-up,16384,14316
28.5179_77.1943,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5179_77.1943.png,28.5179,77.1943,10,Vegetation,16384,13018
28.7855_77.1443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7855_77.1443.png,28.7855,77.1443,50,Built-up,16384,6998
28.8178_77.3910,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8178_77.3910.png,28.8178,77.391,40,Cropland,16384,11779
28.2591_77.6410,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2591_77.6410.png,28.2591,77.641,40,Cropland,16384,15502
28.8943_76.8822,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8943_76.8822.png,28.8943,76.8822,40,Cropland,16384,13043
28.3442_77.0146,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3442_77.0146.png,28.3442,77.0146,40,Cropland,16384,14628
28.2354_77.2734,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2354_77.2734.png,28.2354,77.2734,40,Cropland,16384,14432
28.2855_77.0645,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2855_77.0645.png,28.2855,77.0645,40,Cropland,16384,8420
28.4266_77.3558,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4266_77.3558.png,28.4266,77.3558,50,Built-up,16384,4196
28.2354_77.6443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2354_77.6443.png,28.2354,77.6443,40,Cropland,16384,15508
28.6091_77.2822,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6091_77.2822.png,28.6091,77.2822,50,Built-up,16384,6604
28.8442_77.4944,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8442_77.4944.png,28.8442,77.4944,40,Cropland,16384,13778
28.2266_77.6410,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2266_77.6410.png,28.2266,77.641,40,Cropland,16384,15525
28.3767_77.1146,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3767_77.1146.png,28.3767,77.1146,20,Vegetation,16384,10387
28.8178_77.0146,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8178_77.0146.png,28.8178,77.0146,40,Cropland,16384,12129
28.4354_77.5733,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4354_77.5733.png,28.4354,77.5733,50,Built-up,16384,6064
28.2442_77.6058,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2442_77.6058.png,28.2442,77.6058,40,Cropland,16384,12065
28.6355_77.4057,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6355_77.4057.png,28.6355,77.4057,50,Built-up,16384,12904
28.4678_77.2646,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4678_77.2646.png,28.4678,77.2646,50,Built-up,16384,5007
28.3590_77.5909,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3590_77.5909.png,28.359,77.5909,40,Cropland,16384,12536
28.5355_77.2234,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5355_77.2234.png,28.5355,77.2234,50,Built-up,16384,10048
28.3354_76.9734,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3354_76.9734.png,28.3354,76.9734,20,Vegetation,16384,5508
28.5179_77.4443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5179_77.4443.png,28.5179,77.4443,40,Cropland,16384,9017
28.9766_77.3444,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9766_77.3444.png,28.9766,77.3444,40,Cropland,16384,14085
28.9556_77.5944,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9556_77.5944.png,28.9556,77.5944,40,Cropland,16384,15134
28.9942_77.3734,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9942_77.3734.png,28.9942,77.3734,40,Cropland,16384,15319
28.7591_77.4734,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7591_77.4734.png,28.7591,77.4734,40,Cropland,16384,14314
28.8767_77.2146,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8767_77.2146.png,28.8767,77.2146,40,Cropland,16384,10503
28.3442_77.5058,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3442_77.5058.png,28.3442,77.5058,40,Cropland,16384,12341
28.8855_77.5909,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8855_77.5909.png,28.8855,77.5909,40,Cropland,16384,12695
28.9854_77.3734,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9854_77.3734.png,28.9854,77.3734,40,Cropland,16384,14698
28.9178_76.9321,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9178_76.9321.png,28.9178,76.9321,40,Cropland,16384,13696
28.9590_77.6410,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9590_77.6410.png,28.959,77.641,50,Built-up,16384,7296
28.6267_77.6410,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6267_77.6410.png,28.6267,77.641,40,Cropland,16384,13515
28.6179_77.1909,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6179_77.1909.png,28.6179,77.1909,10,Vegetation,16384,13439
28.3057_77.4145,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3057_77.4145.png,28.3057,77.4145,40,Cropland,16384,15893
28.4266_76.9910,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4266_76.9910.png,28.4266,76.991,50,Built-up,16384,8144
28.7354_76.9910,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7354_76.9910.png,28.7354,76.991,40,Cropland,16384,11646
28.3767_77.2146,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3767_77.2146.png,28.3767,77.2146,40,Cropland,16384,5366
28.5057_77.1146,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5057_77.1146.png,28.5057,77.1146,40,Cropland,16384,4323
28.6942_77.3409,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6942_77.3409.png,28.6942,77.3409,50,Built-up,16384,13419
28.8178_77.3734,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8178_77.3734.png,28.8178,77.3734,40,Cropland,16384,14298
28.6766_77.3409,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6766_77.3409.png,28.6766,77.3409,50,Built-up,16384,13950
28.5443_76.9321,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5443_76.9321.png,28.5443,76.9321,40,Cropland,16384,14617
28.7943_77.2910,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7943_77.2910.png,28.7943,77.291,40,Cropland,16384,13249
28.5179_77.6443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5179_77.6443.png,28.5179,77.6443,40,Cropland,16384,15832
28.5557_77.4734,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5557_77.4734.png,28.5557,77.4734,40,Cropland,16384,6906
28.4678_77.2234,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4678_77.2234.png,28.4678,77.2234,20,Vegetation,16384,12197
28.3057_77.0410,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3057_77.0410.png,28.3057,77.041,40,Cropland,16384,8768
28.6854_77.2058,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6854_77.2058.png,28.6854,77.2058,50,Built-up,16384,10603
28.2557_76.9443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2557_76.9443.png,28.2557,76.9443,40,Cropland,16384,14352
28.8591_77.2646,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8591_77.2646.png,28.8591,77.2646,40,Cropland,16384,12615
28.6678_76.9145,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6678_76.9145.png,28.6678,76.9145,40,Cropland,16384,6960
28.6056_76.9409,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6056_76.9409.png,28.6056,76.9409,40,Cropland,16384,11169
28.8591_77.1322,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8591_77.1322.png,28.8591,77.1322,50,Built-up,16384,7097
28.3556_77.6146,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3556_77.6146.png,28.3556,77.6146,40,Cropland,16384,15208
28.8855_77.1943,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8855_77.1943.png,28.8855,77.1943,40,Cropland,16384,15018
28.5355_77.0410,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5355_77.0410.png,28.5355,77.041,40,Cropland,16384,6052
28.3679_77.2410,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3679_77.2410.png,28.3679,77.241,40,Cropland,16384,13476
28.6766_77.2058,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6766_77.2058.png,28.6766,77.2058,50,Built-up,16384,12726
28.6854_77.5733,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6854_77.5733.png,28.6854,77.5733,40,Cropland,16384,15494
28.8057_77.4321,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8057_77.4321.png,28.8057,77.4321,40,Cropland,16384,15809
28.9266_77.3057,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9266_77.3057.png,28.9266,77.3057,40,Cropland,16384,14357
28.2178_76.8734,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2178_76.8734.png,28.2178,76.8734,50,Built-up,16384,7547
28.4678_77.2558,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4678_77.2558.png,28.4678,77.2558,20,Vegetation,16384,9609
28.2442_77.2734,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2442_77.2734.png,28.2442,77.2734,40,Cropland,16384,12308
28.7767_76.9822,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7767_76.9822.png,28.7767,76.9822,40,Cropland,16384,16274
28.9766_77.3910,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9766_77.3910.png,28.9766,77.391,40,Cropland,16384,12979
28.6942_77.2058,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6942_77.2058.png,28.6942,77.2058,50,Built-up,16384,10371
28.6678_76.9646,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6678_76.9646.png,28.6678,76.9646,50,Built-up,16384,6056
28.6854_77.0443,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6854_77.0443.png,28.6854,77.0443,50,Built-up,16384,15856
28.9090_76.9822,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9090_76.9822.png,28.909,76.9822,40,Cropland,16384,15144
28.5766_77.4233,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5766_77.4233.png,28.5766,77.4233,30,Vegetation,16384,8109
28.6443_77.6146,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6443_77.6146.png,28.6443,77.6146,40,Cropland,16384,14454
28.8767_76.9558,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8767_76.9558.png,28.8767,76.9558,40,Cropland,16384,14995
28.2056_77.5146,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2056_77.5146.png,28.2056,77.5146,40,Cropland,16384,16224
28.6590_77.2146,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6590_77.2146.png,28.659,77.2146,50,Built-up,16384,15958
28.2090_76.8822,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2090_76.8822.png,28.209,76.8822,50,Built-up,16384,6948
28.9766_77.3409,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9766_77.3409.png,28.9766,77.3409,40,Cropland,16384,14840
28.6355_77.6058,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6355_77.6058.png,28.6355,77.6058,40,Cropland,16384,13628
28.2557_77.4910,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2557_77.4910.png,28.2557,77.491,40,Cropland,16384,16227
28.8442_76.9558,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8442_76.9558.png,28.8442,76.9558,40,Cropland,16384,9588
28.7943_77.4145,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7943_77.4145.png,28.7943,77.4145,40,Cropland,16384,12678
28.9057_77.0410,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9057_77.0410.png,28.9057,77.041,40,Cropland,16384,9050
28.6766_77.5410,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6766_77.5410.png,28.6766,77.541,40,Cropland,16384,8849
28.4178_77.3943,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4178_77.3943.png,28.4178,77.3943,40,Cropland,16384,9064
28.6443_77.2943,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6443_77.2943.png,28.6443,77.2943,50,Built-up,16384,14437
28.2767_76.9145,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2767_76.9145.png,28.2767,76.9145,40,Cropland,16384,13721
28.4942_77.5645,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4942_77.5645.png,28.4942,77.5645,40,Cropland,16384,7016
28.2679_77.6410,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2679_77.6410.png,28.2679,77.641,40,Cropland,16384,14978
28.5854_77.3409,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5854_77.3409.png,28.5854,77.3409,50,Built-up,16384,12252
28.8679_77.1234,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8679_77.1234.png,28.8679,77.1234,50,Built-up,16384,14211
28.6942_77.4910,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6942_77.4910.png,28.6942,77.491,50,Built-up,16384,7963
28.9556_77.1821,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9556_77.1821.png,28.9556,77.1821,40,Cropland,16384,16121
28.6766_77.1234,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6766_77.1234.png,28.6766,77.1234,50,Built-up,16384,11469
28.6443_77.3057,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6443_77.3057.png,28.6443,77.3057,50,Built-up,16384,11174
28.5854_77.3734,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5854_77.3734.png,28.5854,77.3734,50,Built-up,16384,13416
28.2591_77.1909,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2591_77.1909.png,28.2591,77.1909,40,Cropland,16384,13838
28.3855_77.4910,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3855_77.4910.png,28.3855,77.491,40,Cropland,16384,9805
28.6854_77.0058,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6854_77.0058.png,28.6854,77.0058,50,Built-up,16384,11727
28.6091_76.9233,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6091_76.9233.png,28.6091,76.9233,40,Cropland,16384,15280
28.7090_77.0410,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7090_77.0410.png,28.709,77.041,50,Built-up,16384,11997
28.6942_77.6234,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6942_77.6234.png,28.6942,77.6234,40,Cropland,16384,11912
28.4442_76.9646,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4442_76.9646.png,28.4442,76.9646,40,Cropland,16384,7185
28.3556_77.4944,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3556_77.4944.png,28.3556,77.4944,40,Cropland,16384,14706
28.2056_77.6234,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2056_77.6234.png,28.2056,77.6234,40,Cropland,16384,12050
28.6590_77.6146,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6590_77.6146.png,28.659,77.6146,40,Cropland,16384,14770
28.4678_77.5058,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4678_77.5058.png,28.4678,77.5058,50,Built-up,16384,11508
28.8266_77.2943,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8266_77.2943.png,28.8266,77.2943,40,Cropland,16384,14315
28.5443_77.0058,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5443_77.0058.png,28.5443,77.0058,40,Cropland,16384,7193
28.4766_77.4409,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4766_77.4409.png,28.4766,77.4409,40,Cropland,16384,6498
28.6942_77.1058,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6942_77.1058.png,28.6942,77.1058,50,Built-up,16384,13915
28.5091_77.0322,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5091_77.0322.png,28.5091,77.0322,50,Built-up,16384,14654
28.5590_76.9321,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5590_76.9321.png,28.559,76.9321,40,Cropland,16384,14839
28.4590_77.0645,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4590_77.0645.png,28.459,77.0645,50,Built-up,16384,12861
28.4556_76.8734,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4556_76.8734.png,28.4556,76.8734,40,Cropland,16384,13238
28.3679_77.2910,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3679_77.2910.png,28.3679,77.291,50,Built-up,16384,15147
28.7679_77.4145,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7679_77.4145.png,28.7679,77.4145,40,Cropland,16384,14881
28.7442_76.8558,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7442_76.8558.png,28.7442,76.8558,40,Cropland,16384,14156
28.9266_77.4558,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.9266_77.4558.png,28.9266,77.4558,40,Cropland,16384,12054
28.7090_76.8943,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.7090_76.8943.png,28.709,76.8943,50,Built-up,16384,11825
28.5057_77.2822,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5057_77.2822.png,28.5057,77.2822,50,Built-up,16384,7310
28.4266_77.3057,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4266_77.3057.png,28.4266,77.3057,50,Built-up,16384,13510
28.4090_77.0322,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4090_77.0322.png,28.409,77.0322,50,Built-up,16384,11041
28.8679_77.6410,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.8679_77.6410.png,28.8679,77.641,40,Cropland,16384,10482
28.2591_76.9822,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2591_76.9822.png,28.2591,76.9822,40,Cropland,16384,15153
28.2266_77.1733,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2266_77.1733.png,28.2266,77.1733,40,Cropland,16384,12863
28.2855_76.9910,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.2855_76.9910.png,28.2855,76.991,40,Cropland,16384,13379
28.3556_77.2558,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.3556_77.2558.png,28.3556,77.2558,40,Cropland,16384,7713
28.5443_77.1557,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5443_77.1557.png,28.5443,77.1557,10,Vegetation,16384,9917
28.6854_77.0733,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.6854_77.0733.png,28.6854,77.0733,50,Built-up,16384,13072
28.4442_76.8822,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.4442_76.8822.png,28.4442,76.8822,40,Cropland,16384,15546
28.5557_77.6410,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5557_77.6410.png,28.5557,77.641,40,Cropland,16384,14764
28.5678_77.0909,/home/anish/Anish_Drive/AI_sustainability/archive/rgb/28.5678_77.0909.png,28.5678,77.0909,50,Built-up,16384,7769
